39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
29, Private, 75648, 10, Craft-repair, White, Male, 55, United-States, <=50K
28, Private, 201175, 7, Machine-op-inspct, Black, Male, 40, United-States, <=50K
30, Private, 19302, 10, Adm-clerical, White, Male, 48, United-States, <=50K
21, ?, 300812, 10, ?, White, Male, 30, United-States, <=50K
44, Private, 146659, 14, Prof-specialty, White, Male, 35, United-States, >50K
75, Private, 101887, 6, Priv-house-serv, White, Female, 70, United-States, <=50K
66, ?, 117778, 7, ?, White, Male, 40, United-States, <=50K
26, Private, 60726, 10, Craft-repair, Black, Male, 40, United-States, <=50K
33, Self-emp-inc, 201763, 13, Sales, White, Male, 50, United-States, >50K
57, Self-emp-inc, 119253, 14, Sales, White, Male, 65, United-States, >50K
47, Self-emp-not-inc, 121124, 3, Sales, White, Male, 55, Italy, >50K
41, Private, 220132, 9, Exec-managerial, White, Male, 40, United-States, >50K
21, Private, 60639, 10, Other-service, White, Female, 37, United-States, <=50K
17, Private, 195262, 7, Craft-repair, White, Male, 17, United-States, <=50K
61, ?, 113544, 13, ?, White, Male, 55, United-States, <=50K
47, ?, 331650, 9, ?, White, Female, 8, United-States, >50K
22, Private, 100587, 10, Other-service, Black, Female, 15, United-States, <=50K
47, Private, 298130, 9, Sales, White, Male, 40, United-States, <=50K
45, Private, 242391, 13, Exec-managerial, White, Male, 40, United-States, >50K
32, Self-emp-not-inc, 197867, 11, Sales, White, Male, 50, United-States, <=50K
59, Private, 151977, 6, Priv-house-serv, Black, Female, 30, United-States, <=50K
38, Private, 277347, 9, Craft-repair, White, Male, 50, United-States, <=50K
33, Private, 125249, 9, Protective-serv, White, Female, 40, United-States, <=50K
41, Private, 222142, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
51, Private, 270194, 5, Transport-moving, White, Male, 40, United-States, <=50K
42, Private, 169995, 9, Sales, White, Male, 48, United-States, <=50K
27, Private, 359155, 13, Prof-specialty, White, Female, 40, United-States, >50K
60, Private, 123992, 10, Craft-repair, White, Male, 45, United-States, <=50K
64, Local-gov, 266080, 9, Adm-clerical, White, Female, 35, United-States, <=50K
37, Private, 201531, 12, Machine-op-inspct, White, Male, 40, United-States, >50K
54, Self-emp-not-inc, 179704, 13, Exec-managerial, White, Male, 45, United-States, >50K
36, Private, 393673, 12, Exec-managerial, White, Female, 50, United-States, >50K
34, Private, 244147, 13, Prof-specialty, White, Male, 40, ?, >50K
41, Self-emp-not-inc, 438696, 14, Sales, White, Male, 5, United-States, >50K
35, Self-emp-not-inc, 207568, 4, Farming-fishing, White, Male, 75, United-States, <=50K
63, Self-emp-inc, 54052, 14, Sales, White, Male, 68, United-States, >50K
46, Private, 187581, 9, Craft-repair, White, Male, 40, United-States, <=50K
47, Self-emp-not-inc, 77102, 14, Prof-specialty, White, Male, 40, United-States, <=50K
24, Private, 353010, 13, Machine-op-inspct, White, Male, 65, United-States, <=50K
29, Private, 54131, 10, Sales, White, Male, 30, United-States, <=50K
74, Federal-gov, 39890, 10, Transport-moving, White, Female, 18, United-States, <=50K
50, Private, 156877, 7, Transport-moving, White, Male, 70, United-States, >50K
22, Private, 355686, 10, Adm-clerical, White, Female, 40, United-States, <=50K
48, Private, 300168, 8, Adm-clerical, Black, Female, 40, United-States, <=50K
30, Private, 488720, 5, Handlers-cleaners, White, Male, 40, Mexico, <=50K
32, Private, 157287, 13, Sales, White, Male, 40, United-States, <=50K
39, Private, 184659, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
49, Private, 214169, 10, Craft-repair, White, Male, 40, United-States, >50K
25, Private, 192149, 13, Adm-clerical, White, Female, 40, United-States, <=50K
50, Private, 137253, 13, Adm-clerical, White, Female, 40, United-States, >50K
44, Private, 373050, 9, Transport-moving, White, Male, 40, United-States, <=50K
65, Private, 90377, 11, Farming-fishing, White, Male, 60, United-States, <=50K
28, Federal-gov, 183151, 12, Adm-clerical, White, Male, 60, United-States, <=50K
55, Private, 227158, 13, Adm-clerical, White, Female, 40, United-States, <=50K
49, Local-gov, 34021, 13, Prof-specialty, White, Female, 50, United-States, <=50K
31, Private, 165148, 9, Exec-managerial, White, Female, 12, United-States, <=50K
47, Private, 211668, 9, Machine-op-inspct, Black, Female, 40, United-States, >50K
45, Private, 358886, 9, Transport-moving, White, Male, 40, United-States, >50K
35, Private, 47707, 9, Other-service, Black, Female, 40, United-States, <=50K
34, Self-emp-not-inc, 306982, 13, Sales, Asian-Pac-Islander, Male, 60, South, <=50K
49, Local-gov, 52590, 9, Protective-serv, Black, Male, 40, United-States, <=50K
39, ?, 179352, 10, ?, White, Female, 35, United-States, <=50K
27, Private, 158156, 9, Other-service, White, Female, 42, United-States, <=50K
42, Private, 70055, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
60, ?, 131852, 3, ?, White, Male, 30, United-States, >50K
64, Self-emp-not-inc, 177825, 9, Other-service, White, Male, 40, United-States, <=50K
33, Private, 127215, 10, Sales, White, Male, 48, United-States, >50K
23, Private, 175183, 10, Adm-clerical, White, Female, 40, United-States, <=50K
45, Private, 142287, 14, Exec-managerial, White, Male, 50, United-States, >50K
34, Private, 221324, 9, Machine-op-inspct, Black, Female, 40, United-States, <=50K
53, Private, 227602, 9, Sales, White, Female, 37, Mexico, <=50K
22, Private, 228452, 6, Craft-repair, White, Male, 30, United-States, <=50K
57, State-gov, 39380, 9, Other-service, White, Female, 35, United-States, <=50K
20, ?, 96862, 10, ?, White, Female, 8, United-States, <=50K
23, Private, 336360, 4, Craft-repair, Black, Male, 40, United-States, <=50K
31, Private, 257644, 7, Transport-moving, White, Male, 40, United-States, <=50K
23, State-gov, 235853, 13, Tech-support, White, Male, 22, United-States, <=50K
30, Private, 270577, 9, Adm-clerical, White, Female, 40, United-States, <=50K
32, Local-gov, 222900, 13, Prof-specialty, White, Female, 50, United-States, >50K
42, Private, 99254, 12, Adm-clerical, Black, Female, 40, United-States, >50K
51, Private, 224763, 4, Transport-moving, White, Male, 40, Cuba, <=50K
59, Self-emp-not-inc, 174056, 13, Sales, White, Male, 40, United-States, >50K
36, Private, 127306, 13, Exec-managerial, White, Female, 40, United-States, <=50K
45, Private, 339506, 9, Sales, Black, Male, 40, United-States, <=50K
35, Private, 178322, 11, Sales, White, Male, 50, Germany, >50K
33, Private, 189843, 4, Machine-op-inspct, White, Male, 40, United-States, <=50K
43, Private, 160815, 11, Prof-specialty, White, Female, 40, United-States, <=50K
60, Private, 207665, 9, Tech-support, White, Female, 40, United-States, >50K
37, State-gov, 160402, 13, Prof-specialty, White, Male, 55, United-States, >50K
35, Private, 170263, 10, Tech-support, White, Female, 40, United-States, <=50K
36, Private, 184659, 10, Adm-clerical, White, Male, 52, United-States, <=50K
38, Federal-gov, 338320, 15, Prof-specialty, White, Male, 50, United-States, >50K
54, Private, 101017, 4, Craft-repair, White, Male, 40, United-States, <=50K
51, Private, 204322, 11, Handlers-cleaners, White, Male, 40, United-States, >50K
45, Private, 241350, 12, Craft-repair, White, Male, 45, United-States, >50K
63, Federal-gov, 217994, 10, Exec-managerial, White, Female, 40, United-States, <=50K
51, Private, 128143, 10, Craft-repair, White, Male, 40, United-States, >50K
58, Self-emp-not-inc, 164065, 14, Sales, White, Male, 18, United-States, <=50K
64, Local-gov, 78866, 9, Adm-clerical, White, Female, 40, United-States, <=50K
20, Private, 236769, 10, Handlers-cleaners, White, Male, 40, United-States, <=50K
44, Federal-gov, 239539, 13, Adm-clerical, Asian-Pac-Islander, Male, 40, Philippines, >50K
39, Private, 34028, 13, Exec-managerial, White, Female, 48, United-States, <=50K
45, State-gov, 207847, 10, Adm-clerical, White, Female, 40, United-States, <=50K
44, Private, 175935, 16, Adm-clerical, White, Male, 55, United-States, >50K
22, Federal-gov, 218445, 10, Exec-managerial, White, Female, 40, United-States, <=50K
63, Self-emp-inc, 215833, 9, Exec-managerial, White, Male, 40, United-States, >50K
26, Private, 156976, 11, Other-service, Black, Male, 40, United-States, <=50K
42, Self-emp-not-inc, 220647, 13, Farming-fishing, White, Male, 45, United-States, <=50K
20, Private, 218343, 9, Other-service, White, Female, 25, United-States, <=50K
29, Private, 241431, 14, Sales, White, Male, 40, United-States, >50K
38, Local-gov, 123983, 13, Exec-managerial, Asian-Pac-Islander, Male, 40, Vietnam, <=50K
25, Private, 73289, 9, Transport-moving, White, Male, 40, United-States, <=50K
27, Private, 408623, 13, Craft-repair, White, Male, 50, United-States, <=50K
46, Private, 169180, 11, Adm-clerical, White, Female, 40, United-States, <=50K
31, Private, 54929, 10, Craft-repair, White, Male, 60, United-States, <=50K
24, Private, 306779, 11, Exec-managerial, White, Male, 35, United-States, <=50K
43, Private, 159549, 10, Sales, White, Male, 50, United-States, >50K
23, Private, 482082, 8, Machine-op-inspct, White, Male, 21, Mexico, <=50K
32, Local-gov, 286101, 9, Transport-moving, Black, Female, 37, United-States, <=50K
44, Private, 167955, 9, Craft-repair, White, Male, 40, Poland, <=50K
40, Self-emp-not-inc, 209040, 13, Sales, White, Male, 40, United-States, <=50K
38, Private, 105017, 9, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 27776, 11, Machine-op-inspct, White, Male, 40, United-States, <=50K
19, Private, 242941, 10, Sales, White, Female, 10, United-States, <=50K
41, Private, 118853, 10, Sales, White, Male, 40, United-States, <=50K
48, Private, 119565, 9, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 196827, 10, Machine-op-inspct, White, Male, 40, United-States, <=50K
47, Private, 275361, 12, Other-service, White, Female, 35, United-States, <=50K
42, Private, 225193, 9, Craft-repair, White, Male, 40, United-States, <=50K
17, Private, 329783, 6, Sales, White, Female, 10, United-States, <=50K
29, Local-gov, 107411, 15, Prof-specialty, White, Female, 70, United-States, <=50K
21, State-gov, 258490, 10, Prof-specialty, White, Female, 20, United-States, <=50K
18, ?, 120243, 7, ?, White, Male, 27, United-States, <=50K
31, Private, 219509, 9, Other-service, White, Male, 40, Mexico, >50K
27, Local-gov, 29174, 13, Prof-specialty, White, Female, 40, United-States, <=50K
29, Private, 40083, 16, Prof-specialty, White, Male, 40, Canada, <=50K
23, Private, 87528, 13, Sales, White, Female, 45, United-States, <=50K
41, Private, 116379, 14, Prof-specialty, Asian-Pac-Islander, Male, 55, Taiwan, >50K
46, Local-gov, 216214, 13, Prof-specialty, White, Male, 35, United-States, >50K
34, Private, 268051, 10, Protective-serv, Black, Female, 25, Haiti, <=50K
42, Self-emp-not-inc, 121718, 9, Craft-repair, White, Male, 24, United-States, <=50K
18, Private, 201901, 9, Handlers-cleaners, White, Female, 15, United-States, <=50K
46, Private, 109089, 9, Craft-repair, White, Male, 37, United-States, <=50K
18, ?, 346382, 7, ?, White, Male, 15, United-States, <=50K
52, Private, 284129, 10, Craft-repair, White, Male, 40, United-States, >50K
56, Private, 143030, 9, Craft-repair, White, Female, 40, United-States, <=50K
21, Private, 212619, 11, Machine-op-inspct, White, Male, 40, United-States, <=50K
22, Self-emp-not-inc, 199011, 9, Craft-repair, White, Male, 20, United-States, <=50K
31, Private, 118901, 13, Adm-clerical, White, Female, 45, United-States, <=50K
41, Self-emp-not-inc, 129865, 9, Other-service, White, Male, 60, United-States, <=50K
25, Private, 157900, 10, Adm-clerical, White, Female, 40, United-States, <=50K
43, Self-emp-not-inc, 349341, 13, Exec-managerial, White, Male, 60, United-States, <=50K
45, Private, 158685, 9, Sales, White, Female, 40, United-States, <=50K
26, Private, 386585, 10, Tech-support, White, Male, 60, United-States, <=50K
90, Private, 52386, 10, Other-service, Asian-Pac-Islander, Male, 35, United-States, <=50K
45, Private, 246891, 13, Sales, White, Male, 40, United-States, >50K
30, Private, 190385, 13, Other-service, White, Female, 40, United-States, >50K
42, Private, 37869, 10, Craft-repair, White, Male, 40, United-States, <=50K
20, Private, 217807, 10, Handlers-cleaners, White, Male, 35, United-States, <=50K
53, Private, 149784, 13, Prof-specialty, White, Male, 40, United-States, >50K
64, State-gov, 201293, 9, Adm-clerical, White, Female, 38, United-States, <=50K
56, Private, 128764, 4, Transport-moving, White, Male, 20, United-States, <=50K
42, Private, 27444, 10, Prof-specialty, White, Male, 40, United-States, >50K
26, Private, 62438, 13, Sales, White, Female, 40, United-States, >50K
31, Local-gov, 151726, 12, Adm-clerical, Amer-Indian-Eskimo, Female, 40, United-States, <=50K
40, Private, 29841, 13, Adm-clerical, White, Female, 40, United-States, <=50K
58, Private, 131608, 10, Craft-repair, White, Male, 40, United-States, <=50K
41, Private, 110562, 13, Exec-managerial, White, Male, 40, United-States, <=50K
58, Self-emp-inc, 190541, 9, Sales, White, Male, 47, United-States, <=50K
62, State-gov, 33142, 14, Prof-specialty, White, Male, 60, United-States, >50K
65, Self-emp-inc, 139272, 13, Sales, White, Male, 60, United-States, >50K
40, Private, 234633, 10, Craft-repair, White, Male, 40, United-States, <=50K
45, Local-gov, 238386, 10, Protective-serv, White, Male, 40, United-States, >50K
22, Private, 460835, 9, Craft-repair, White, Male, 55, United-States, <=50K
23, ?, 243190, 10, ?, Asian-Pac-Islander, Male, 20, China, <=50K
63, Federal-gov, 97855, 14, Exec-managerial, White, Male, 50, United-States, >50K
39, Private, 77146, 13, Exec-managerial, White, Male, 50, United-States, >50K
37, Private, 200863, 10, Craft-repair, White, Male, 40, United-States, <=50K
25, ?, 41107, 13, ?, White, Male, 40, Canada, <=50K
56, Private, 77415, 7, Farming-fishing, White, Male, 50, United-States, <=50K
32, Private, 236770, 10, Sales, White, Male, 50, United-States, <=50K
53, Federal-gov, 173093, 10, Exec-managerial, Asian-Pac-Islander, Female, 40, Philippines, >50K
32, Private, 235124, 11, Prof-specialty, White, Male, 40, United-States, <=50K
23, Self-emp-not-inc, 282604, 7, Transport-moving, White, Male, 60, United-States, >50K
35, Private, 199288, 7, Transport-moving, White, Male, 90, United-States, <=50K
51, Private, 191659, 10, Exec-managerial, White, Male, 65, United-States, >50K
19, Private, 43285, 10, Adm-clerical, White, Female, 20, United-States, <=50K
41, Private, 160837, 7, Machine-op-inspct, White, Male, 40, Guatemala, <=50K
22, Private, 230574, 6, Transport-moving, White, Male, 25, United-States, <=50K
23, Private, 176178, 9, Tech-support, White, Female, 40, United-States, <=50K
36, Private, 116358, 14, Exec-managerial, Asian-Pac-Islander, Male, 40, Taiwan, >50K
27, ?, 253873, 10, ?, White, Female, 25, United-States, <=50K
45, Private, 107787, 11, Craft-repair, White, Male, 40, Canada, <=50K
23, Self-emp-not-inc, 519627, 9, Farming-fishing, White, Male, 25, Mexico, <=50K
21, Private, 191460, 7, Other-service, Black, Female, 40, United-States, <=50K
44, Private, 198282, 14, Exec-managerial, White, Male, 40, United-States, >50K
29, Private, 214858, 13, Sales, White, Male, 40, United-States, >50K
36, Self-emp-not-inc, 64875, 11, Tech-support, White, Male, 60, United-States, <=50K
18, Private, 675421, 5, Handlers-cleaners, White, Male, 40, United-States, <=50K
62, Self-emp-not-inc, 134768, 8, Craft-repair, White, Male, 40, United-States, >50K
25, Federal-gov, 207342, 10, Exec-managerial, Black, Male, 40, United-States, <=50K
34, Private, 64830, 12, Exec-managerial, White, Female, 45, United-States, <=50K
31, Private, 220066, 13, Exec-managerial, White, Female, 50, United-States, >50K
37, Private, 82521, 13, Exec-managerial, White, Male, 40, United-States, >50K
33, Private, 176711, 13, Farming-fishing, White, Male, 40, England, <=50K
22, ?, 217421, 10, ?, White, Female, 30, United-States, <=50K
28, Private, 111900, 12, Sales, White, Male, 30, United-States, <=50K
22, ?, 196943, 10, ?, White, Male, 25, United-States, <=50K
47, Private, 481987, 9, Other-service, White, Male, 40, United-States, >50K
